n,eps_cinf,eps_hann,eps_std
1367,1.4906029724419894971e-42,2.058926449884280e-09,1.708527979218975e-02
1368,1.4443153936485219642e-42,2.055161673215957e-09,1.707883772051533e-02
1369,1.4073543985512744060e-42,2.051406511868104e-09,1.707240248939767e-02
1370,1.3783527847249167158e-42,2.047660934293719e-09,1.706597408626114e-02
1371,1.3565228323080822130e-42,2.043924909085185e-09,1.705955249856226e-02
1372,1.3404129361653326813e-42,2.040198404914041e-09,1.705313771378957e-02
1373,1.3292948183996810836e-42,2.036481390592048e-09,1.704672971946348e-02
1374,1.3218104528452983259e-42,2.032773835049191e-09,1.704032850313626e-02
1375,1.3173866214621197253e-42,2.029075707352835e-09,1.703393405239184e-02
1376,1.3148684797799098173e-42,2.025386976679108e-09,1.702754635484579e-02
1377,1.3138701672783108246e-42,2.021707612336878e-09,1.702116539814515e-02
1378,1.3134754940233074177e-42,2.018037583736695e-09,1.701479116996836e-02
1379,1.3134691518106889473e-42,2.014376860431967e-09,1.700842365802516e-02
1380,1.3131608295176228397e-42,2.010725412114292e-09,1.700206285005647e-02
1381,1.3124666965685232169e-42,2.007083208525532e-09,1.699570873383429e-02
1382,1.3108887751364435472e-42,2.003450219624568e-09,1.698936129716163e-02
1383,1.3084329525731555532e-42,1.999826415491925e-09,1.698302052787237e-02
1384,1.3047563669583449962e-42,1.996211766222015e-09,1.697668641383117e-02
1385,1.2999193218055660504e-42,1.992606242056016e-09,1.697035894293339e-02
1386,1.2937007651871913450e-42,1.989009813407436e-09,1.696403810310496e-02
1387,1.2861888939672429238e-42,1.985422450795727e-09,1.695772388230231e-02
1388,1.2772571908832615145e-42,1.981844124848010e-09,1.695141626851224e-02
1389,1.2670032287915769455e-42,1.978274806295940e-09,1.694511524975187e-02
1390,1.2553735214300545610e-42,1.974714465987876e-09,1.693882081406847e-02
1391,1.2424628044549555948e-42,1.971163074911690e-09,1.693253294953943e-02
1392,1.2282738844895077945e-42,1.967620604126984e-09,1.692625164427214e-02
1393,1.2128910651865988654e-42,1.964087024802608e-09,1.691997688640385e-02
1394,1.1963604100635241451e-42,1.960562308274266e-09,1.691370866410166e-02
1395,1.1787514446232604406e-42,1.957046425990508e-09,1.690744696556234e-02
1396,1.1601432618702155870e-42,1.953539349467874e-09,1.690119177901230e-02
1397,1.1405884892134739618e-42,1.950041050333934e-09,1.689494309270743e-02
1398,1.1201911432232720027e-42,1.946551500379654e-09,1.688870089493307e-02
1399,1.0989863273853162302e-42,1.943070671504058e-09,1.688246517400387e-02
1400,1.0770964889699997761e-42,1.939598535642437e-09,1.687623591826371e-02
1401,1.0545395626129722524e-42,1.936135064874735e-09,1.687001311608562e-02
1402,1.0314511755816786686e-42,1.932680231440022e-09,1.686379675587165e-02
1403,1.0078330736652668246e-42,1.929234007643483e-09,1.685758682605281e-02
1404,9.8382978520194028017e-43,1.925796365902129e-09,1.685138331508898e-02
1405,9.5942822649290191261e-43,1.922367278743691e-09,1.684518621146880e-02
1406,9.3477832114519347615e-43,1.918946718788817e-09,1.683899550370955e-02
1407,9.0985372587095854034e-43,1.915534658736192e-09,1.683281118035714e-02
1408,8.8480687897373188409e-43,1.912131071485311e-09,1.682663322998593e-02
1409,8.5959984245560645825e-43,1.908735930025832e-09,1.682046164119870e-02
1410,8.3438520200640490966e-43,1.905349207384530e-09,1.681429640262654e-02
1411,8.0911510624402635757e-43,1.901970876706724e-09,1.680813750292873e-02
1412,7.8394034781826948346e-43,1.898600911255469e-09,1.680198493079270e-02
1413,7.5880480706860020652e-43,1.895239284432229e-09,1.679583867493392e-02
1414,7.3385590210268504758e-43,1.891885969704567e-09,1.678969872409580e-02
1415,7.0903081938212130572e-43,1.888540940629402e-09,1.678356506704960e-02
1416,6.8447232537807874907e-43,1.885204170895036e-09,1.677743769259437e-02
1417,6.6011239475475486825e-43,1.881875634291934e-09,1.677131658955683e-02
1418,6.3608812512257958059e-43,1.878555304702087e-09,1.676520174679130e-02
1419,6.1232765667388095223e-43,1.875243156131741e-09,1.675909315317960e-02
1420,5.8896162382035306776e-43,1.871939162652169e-09,1.675299079763098e-02
1421,5.6591559902224709506e-43,1.868643298446114e-09,1.674689466908200e-02
1422,5.4331315090322362238e-43,1.865355537809096e-09,1.674080475649651e-02
1423,5.2107843931521645346e-43,1.862075855136116e-09,1.673472104886548e-02
1424,4.9932752975390844812e-43,1.858804224882783e-09,1.672864353520696e-02
1425,4.7798421547946127375e-43,1.855540621612053e-09,1.672257220456600e-02
1426,4.5715676405072399256e-43,1.852285020052414e-09,1.671650704601457e-02
1427,4.3676954421775365967e-43,1.849037394986747e-09,1.671044804865141e-02
1428,4.1692285377982275675e-43,1.845797721276872e-09,1.670439520160204e-02
1429,3.9754248236107250560e-43,1.842565973886753e-09,1.669834849401860e-02
1430,3.7872069236206575465e-43,1.839342127883923e-09,1.669230791507982e-02
1431,3.6038545186763061991e-43,1.836126158440867e-09,1.668627345399090e-02
1432,3.4262101405218855495e-43,1.832918040821907e-09,1.668024509998343e-02
1433,3.2535820553268229502e-43,1.829717750354732e-09,1.667422284231533e-02
1434,3.0867337604663366218e-43,1.826525262506274e-09,1.666820667027076e-02
1435,2.9250082471636061937e-43,1.823340552858160e-09,1.666219657316000e-02
1436,2.7690917294502855490e-43,1.820163597015903e-09,1.665619254031942e-02
1437,2.6183675242187621068e-43,1.816994370702018e-09,1.665019456111140e-02
1438,2.4734469173743630973e-43,1.813832849749566e-09,1.664420262492418e-02
1439,2.3337587348736432003e-43,1.810679010069135e-09,1.663821672117186e-02
1440,2.1998422089580837990e-43,1.807532827663809e-09,1.663223683929426e-02
1441,2.0711765455002198613e-43,1.804394278592825e-09,1.662626296875689e-02
1442,1.9482322139083112473e-43,1.801263339087358e-09,1.662029509905082e-02
1443,1.8305434081724277573e-43,1.798139985471990e-09,1.661433321969263e-02
1444,1.7185153751054305984e-43,1.795024194092237e-09,1.660837732022434e-02
1445,1.6117415602243980885e-43,1.791915941392974e-09,1.660242739021329e-02
1446,1.5105654546809412965e-43,1.788815203903896e-09,1.659648341925210e-02
1447,1.4146433122387151988e-43,1.785721958276867e-09,1.659054539695859e-02
1448,1.3242596169062274165e-43,1.782636181258773e-09,1.658461331297566e-02
1449,1.2391353854503862235e-43,1.779557849657494e-09,1.657868715697127e-02
1450,1.1594968979048523396e-43,1.776486940372198e-09,1.657276691863831e-02
1451,1.0851285024182448656e-43,1.773423430403351e-09,1.656685258769455e-02
1452,1.0161950451099844160e-43,1.770367296833095e-09,1.656094415388258e-02
1453,9.5253643830238226397e-44,1.767318516825868e-09,1.655504160696969e-02
1454,8.9424594696918137618e-44,1.764277067617404e-09,1.654914493674783e-02
1455,8.4120127158199823944e-44,1.761242926526934e-09,1.654325413303350e-02
1456,7.9340466744404572147e-44,1.758216071019848e-09,1.653736918566772e-02
1457,7.5074181968613583718e-44,1.755196478611823e-09,1.653149008451589e-02
1458,7.1309708998707084779e-44,1.752184126864747e-09,1.652561681946780e-02
1459,6.8032687587758554609e-44,1.749178993476159e-09,1.651974938043747e-02
1460,6.5217419590627833192e-44,1.746181056208735e-09,1.651388775736312e-02
1461,6.2843638397128207276e-44,1.743190292889825e-09,1.650803194020710e-02
1462,6.0871428735326175233e-44,1.740206681446356e-09,1.650218191895579e-02
1463,5.9274311931736636707e-44,1.737230199923587e-09,1.649633768361954e-02
1464,5.8001718773547839672e-44,1.734260826409059e-09,1.649049922423261e-02
1465,5.7023930252004908679e-44,1.731298539056489e-09,1.648466653085307e-02
1466,5.6286118946749524811e-44,1.728343316119663e-09,1.647883959356273e-02
1467,5.5759930756078985061e-44,1.725395135944263e-09,1.647301840246711e-02
1468,5.5392851426500708871e-44,1.722453976960417e-09,1.646720294769528e-02
1469,5.5161660503044409919e-44,1.719519817647893e-09,1.646139321939990e-02
1470,5.5020624250696745251e-44,1.716592636604500e-09,1.645558920775705e-02
1471,5.4953298888516301917e-44,1.713672412569293e-09,1.644979090296621e-02
1472,5.4922556384330804090e-44,1.710759124193833e-09,1.644399829525016e-02
1473,5.4918488719561315665e-44,1.707852750296459e-09,1.643821137485496e-02
1474,5.4912479484302466991e-44,1.704953269813429e-09,1.643243013204981e-02
1475,5.4899910493216340092e-44,1.702060661661440e-09,1.642665455712703e-02
1476,5.4859631039858525679e-44,1.699174904943977e-09,1.642088464040195e-02
1477,5.4790812258703236155e-44,1.696295978795922e-09,1.641512037221290e-02
1478,5.4678452300293715003e-44,1.693423862428680e-09,1.640936174292108e-02
1479,5.4524161340959425100e-44,1.690558535119349e-09,1.640360874291050e-02
1480,5.4317840856537093585e-44,1.687699976246944e-09,1.639786136258794e-02
1481,5.4062479634676532956e-44,1.684848165284781e-09,1.639211959238286e-02
1482,5.3751829884127818562e-44,1.682003081724126e-09,1.638638342274734e-02
1483,5.3389490432261815948e-44,1.679164705156622e-09,1.638065284415599e-02
1484,5.2972218324899962132e-44,1.676333015264596e-09,1.637492784710592e-02
1485,5.2503696326208760687e-44,1.673507991779936e-09,1.636920842211663e-02
1486,5.1983020178829562538e-44,1.670689614523495e-09,1.636349455972998e-02
1487,5.1413614661718893394e-44,1.667877863412329e-09,1.635778625051008e-02
1488,5.0796391859516394110e-44,1.665072718411963e-09,1.635208348504328e-02
1489,5.0134309890700530343e-44,1.662274159555189e-09,1.634638625393802e-02
1490,4.9429685801107630300e-44,1.659482166959038e-09,1.634069454782487e-02
1491,4.8684895951575044997e-44,1.656696720823858e-09,1.633500835735636e-02
1492,4.7903335600056990335e-44,1.653917801411838e-09,1.632932767320700e-02
1493,4.7086748597767858112e-44,1.651145389030720e-09,1.632365248607313e-02
1494,4.6239346293760793262e-44,1.648379464111030e-09,1.631798278667292e-02
1495,4.5362232684599776449e-44,1.645620007158590e-09,1.631231856574629e-02
1496,4.4460222889609364240e-44,1.642866998703735e-09,1.630665981405483e-02
1497,4.3533802334715898231e-44,1.640120419370959e-09,1.630100652238172e-02
1498,4.2588216477813656424e-44,1.637380249853152e-09,1.629535868153172e-02
1499,4.1623371735110991603e-44,1.634646470906201e-09,1.628971628233105e-02
1500,4.0644801309358475808e-44,1.631919063398015e-09,1.628407931562735e-02
1501,3.9651883222431276718e-44,1.629198008226434e-09,1.627844777228962e-02
1502,3.8650320670086576838e-44,1.626483286345102e-09,1.627282164320813e-02
1503,3.7639019926811083481e-44,1.623774878883782e-09,1.626720091929440e-02
1504,3.6623756744721674153e-44,1.621072766901409e-09,1.626158559148111e-02
1505,3.5603024851555349993e-44,1.618376931518865e-09,1.625597565072201e-02
1506,3.4582591960693787594e-44,1.615687354044208e-09,1.625037108799190e-02
1507,3.3560598618014741767e-44,1.613004015797055e-09,1.624477189428657e-02
1508,3.2542738030825958857e-44,1.610326898162876e-09,1.623917806062270e-02
1509,3.1526855473354095355e-44,1.607655982603032e-09,1.623358957803782e-02
1510,3.0518515147606203983e-44,1.604991250642398e-09,1.622800643759023e-02
1511,2.9515322441506691853e-44,1.602332683849888e-09,1.622242863035899e-02
1512,2.8522668270657205683e-44,1.599680263924728e-09,1.621685614744380e-02
1513,2.7537970320457521860e-44,1.597033972580499e-09,1.621128897996495e-02
1514,2.6566410714908653762e-44,1.594393791597162e-09,1.620572711906329e-02
1515,2.5605268026570005985e-44,1.591759702862986e-09,1.620017055590012e-02
1516,2.4659487651930110731e-44,1.589131688285529e-09,1.619461928165718e-02
1517,2.3726253860734428697e-44,1.586509729846261e-09,1.618907328753656e-02
1518,2.2810253932862494637e-44,1.583893809593562e-09,1.618353256476065e-02
1519,2.1908618832286933654e-44,1.581283909643476e-09,1.617799710457206e-02
1520,2.1025762004887047976e-44,1.578680012190419e-09,1.617246689823359e-02
1521,2.0158798373107935346e-44,1.576082099501198e-09,1.616694193702815e-02
1522,1.9311856748999554236e-44,1.573490153885971e-09,1.616142221225871e-02
1523,1.8482069711438377233e-44,1.570904157723743e-09,1.615590771524822e-02
1524,1.7673274904290649466e-44,1.568324093440239e-09,1.615039843733961e-02
1525,1.6882652928542585935e-44,1.565749943519243e-09,1.614489436989563e-02
1526,1.6113747427428139435e-44,1.563181690556258e-09,1.613939550429891e-02
1527,1.5363814346124184441e-44,1.560619317185825e-09,1.613390183195179e-02
1528,1.4636103711787390465e-44,1.558062806077548e-09,1.612841334427636e-02
1529,1.3927971426700137968e-44,1.555512139983585e-09,1.612293003271431e-02
1530,1.3242377089373777608e-44,1.552967301739797e-09,1.611745188872696e-02
1531,1.2576798835564692268e-44,1.550428274243740e-09,1.611197890379512e-02
1532,1.1933911473727690346e-44,1.547895040399151e-09,1.610651106941912e-02
1533,1.1311335713542484684e-44,1.545367583179802e-09,1.610104837711866e-02
1534,1.0711469360654516795e-44,1.542845885681843e-09,1.609559081843282e-02
1535,1.0132094511678111495e-44,1.540329931066435e-09,1.609013838491999e-02
1536,9.5753416256516443149e-45,1.537819702477331e-09,1.608469106815778e-02
1537,9.0391718437562329918e-45,1.535315183100771e-09,1.607924885974302e-02
1538,8.5254594905380872701e-45,1.532816356287362e-09,1.607381175129164e-02
1539,8.0323614943316078025e-45,1.530323205438291e-09,1.606837973443868e-02
1540,7.5615083499520623339e-45,1.527835713940148e-09,1.606295280083817e-02
1541,7.1112685139435815334e-45,1.525353865272582e-09,1.605753094216313e-02
1542,6.6830412033888473540e-45,1.522877642986983e-09,1.605211415010548e-02
1543,6.2754203540810174168e-45,1.520407030685755e-09,1.604670241637599e-02
1544,5.8895850485407101551e-45,1.517942012026512e-09,1.604129573270423e-02
1545,5.5243647099864025033e-45,1.515482570695545e-09,1.603589409083853e-02
1546,5.1807248482249771698e-45,1.513028690476463e-09,1.603049748254589e-02
1547,4.8577319087887488710e-45,1.510580355216294e-09,1.602510589961196e-02
1548,4.5561341967716816675e-45,1.508137548776996e-09,1.601971933384096e-02
1549,4.2752202090891329381e-45,1.505700255113874e-09,1.601433777705566e-02
1550,4.0154986298780954045e-45,1.503268458252404e-09,1.600896122109728e-02
1551,3.7764369270272701383e-45,1.500842142226739e-09,1.600358965782547e-02
1552,3.5582531343950538299e-45,1.498421291151499e-09,1.599822307911825e-02
1553,3.3605112056311904393e-45,1.496005889221839e-09,1.599286147687193e-02
1554,3.1830552750277410474e-45,1.493595920644311e-09,1.598750484300113e-02
1555,3.0254244442309207421e-45,1.491191369685988e-09,1.598215316943864e-02
1556,2.8869908727068588454e-45,1.488792220695458e-09,1.597680644813540e-02
1557,2.7671378971960960948e-45,1.486398458069570e-09,1.597146467106047e-02
1558,2.6647029902232574503e-45,1.484010066263117e-09,1.596612783020097e-02
1559,2.5788342279683262903e-45,1.481627029772194e-09,1.596079591756198e-02
1560,2.5078726643144074304e-45,1.479249333157082e-09,1.595546892516657e-02
1561,2.4507595933390291450e-45,1.476876961071654e-09,1.595014684505568e-02
1562,2.4055050668629835089e-45,1.474509898148006e-09,1.594482966928809e-02
1563,2.3709758276329285967e-45,1.472148129067759e-09,1.593951738994038e-02
1564,2.3450914357359124143e-45,1.469791638666053e-09,1.593420999910686e-02
1565,2.3268085734837709547e-45,1.467440411733869e-09,1.592890748889956e-02
1566,2.3141778138168604356e-45,1.465094433124660e-09,1.592360985144810e-02
1567,2.3063647047953317774e-45,1.462753687865570e-09,1.591831707889974e-02
1568,2.3016895164936066423e-45,1.460418161022255e-09,1.591302916341922e-02
1569,2.2995699795082834169e-45,1.458087837497909e-09,1.590774609718881e-02
1570,2.2986460072144272539e-45,1.455762702236753e-09,1.590246787240821e-02
1571,2.2985706146606263789e-45,1.453442740487395e-09,1.589719448129449e-02
1572,2.2982927976618277718e-45,1.451127937552623e-09,1.589192591608206e-02
1573,2.2976538741027747225e-45,1.448818278651480e-09,1.588666216902264e-02
1574,2.2958724929228313584e-45,1.446513749046847e-09,1.588140323238516e-02
1575,2.2929248560369776961e-45,1.444214334104356e-09,1.587614909845574e-02
1576,2.2882522564686309643e-45,1.441920019219672e-09,1.587089975953767e-02
1577,2.2819183051002600257e-45,1.439630789858215e-09,1.586565520795129e-02
1578,2.2735429207717242910e-45,1.437346631522530e-09,1.586041543603401e-02
1579,2.2632397602971443593e-45,1.435067529749399e-09,1.585518043614022e-02
1580,2.2507700852038268431e-45,1.432793470149204e-09,1.584995020064126e-02
1581,2.2362702810915953822e-45,1.430524438388770e-09,1.584472472192535e-02
1582,2.2196127936901709456e-45,1.428260420159516e-09,1.583950399239759e-02
1583,2.2009378006125043724e-45,1.426001401223114e-09,1.583428800447985e-02
1584,2.1802049964938306468e-45,1.423747367382475e-09,1.582907675061077e-02
1585,2.1575458432660776958e-45,1.421498304477384e-09,1.582387022324568e-02
1586,2.1329883704927149912e-45,1.419254198405346e-09,1.581866841485659e-02
1587,2.1066475251171841022e-45,1.417015035121732e-09,1.581347131793209e-02
1588,2.0786046701029421992e-45,1.414780800631409e-09,1.580827892497737e-02
1589,2.0489537893528976534e-45,1.412551480979091e-09,1.580309122851409e-02
1590,2.0178175882298364982e-45,1.410327062265769e-09,1.579790822108043e-02
1591,1.9852669772092496853e-45,1.408107530640349e-09,1.579272989523096e-02
1592,1.9514563299946541374e-45,1.405892872284435e-09,1.578755624353662e-02
